17973, 24328
16732, 20074
15470, 6831
4808, 17531
17669, 29054
13107, 30416
32028, 26711
31615, 8204
20309, 7615
9262, 27597
6986, 17110
16082, 8283
30008, 29260
5337, 28650
12968, 24803
8859, 8136
18617, 6624
31141, 27602
29415, 25321
21297, 32766
9005, 6803
24527, 17872
4546, 931
25688, 5912
21877, 21086
20052, 6123
5351, 9725
16995, 9452
15367, 12078
8876, 27712
15046, 24926
9610, 10092
30902, 7357
3890, 22533
3764, 29811
706, 19576
9620, 23060
1321, 6613
9148, 13243
4807, 28820
23701, 30097
20212, 17728
8838, 20984
10791, 15047
11501, 13087
2746, 5590
21648, 29373
32139, 26452
5305, 9782
28119, 24708
14221, 19896
16127, 12666
5744, 25385
20368, 7609
12473, 24966
16886, 16774
30537, 13286
26841, 17524
24081, 22387
6846, 22465
4947, 30942
1551, 29496
14086, 11882
24831, 24179
8785, 11959
10637, 9365
29874, 28888
21273, 17403
20920, 13408
20120, 12208
9972, 12866
24137, 12254
25241, 1202
26131, 5073
16355, 5968
23109, 5585
28091, 14919
13802, 23133
17555, 25391
20241, 14714
16361, 13630
6505, 11
28876, 4863
27010, 6949
22436, 9656
5881, 26966
23211, 15735
5000, 31906
9608, 12316
21658, 28674
14069, 18905
28076, 27818
18183, 23468
14253, 7301
1016, 13046
23142, 2292
10616, 10379
28234, 23956
20955, 17825
31225, 30580
13512, 4469
19878, 9468
22331, 7576
5232, 25400
14158, 12887
2977, 6881
27314, 28441
6184, 2082
9540, 26484
14866, 6498
6169, 23542
13739, 14265
380, 15799
29396, 3634
15997, 11861
1812, 28341
1142, 32072
12766, 11474
25407, 26614
8146, 15514
20168, 22142
4946, 9437
31002, 20181
10586, 5437
30645, 26595
2204, 31616
21359, 23563
8251, 9257
19820, 16570
20602, 5819
2707, 1743
8143, 3482
13461, 24169
591, 23333
6056, 14382
4081, 18221
12056, 7117
24269, 15057
9320, 18335
14900, 28435
26752, 297
822, 31791
14558, 10237
7461, 1911
24562, 15820
18627, 6567
29526, 13217
16750, 29657
27508, 26504
27260, 15097
22709, 7526
26466, 29225
2932, 6105
1560, 27587
657, 22123
20450, 20544
15648, 9061
2757, 20394
22938, 25014
17526, 21953
5258, 5072
29822, 16930
3050, 23031
8592, 12057
26095, 21905
293, 27945
28438, 21413
7091, 15871
20395, 7670
16627, 25402
18972, 19609
8938, 3066
6827, 7927
11206, 9616
25655, 12408
25087, 2311
161, 2896
31280, 11474
19598, 20082
17814, 16600
31795, 15371
20887, 22316
18409, 24788
12600, 29639
13143, 25817
7035, 25728
25868, 11891
8871, 12212
31622, 25904
29384, 23639
8150, 21079
11000, 16243
14463, 15460
5294, 22566
29064, 13603
19855, 12422
24150, 9047
24081, 29621
3299, 25497
30124, 3652
18750, 24462
4271, 7813
27402, 999
29080, 29871
12990, 3859
18872, 32074
25193, 12652
28078, 6016
11521, 28502
10985, 22401
7728, 4972
29515, 28919
5799, 27640
17453, 13316
12923, 20444
12300, 12893
7293, 30290
17944, 8506
15270, 11894
4826, 27716
7575, 20510
5278, 21637
12176, 14116
20690, 15886
21365, 17446
28751, 7093
21315, 9142
14729, 6936
7362, 12242
14235, 27232
31956, 6181
19185, 15044
14873, 5430
12325, 6987
438, 2145
18154, 23441
14100, 15707
16008, 9932
24837, 15266
19847, 5849
8166, 25072
6602, 30842
14758, 26329
30573, 14002
15150, 32030
29408, 6357
5072, 29094
2650, 30460
19501, 24118
24341, 7756
12176, 15940
8510, 3456
996, 3466
10948, 27683
13606, 3746
30149, 2030
27306, 986
11333, 3397
24009, 2431
11229, 22761
29581, 24361
12794, 19794
6821, 27871
19609, 28234
24769, 15819
1875, 13604
8933, 9635
7234, 30439
32088, 23700
17999, 6230
3419, 32476
26647, 23290
2700, 7507
29889, 385
2510, 22081
9018, 227
22976, 838
5085, 22560
24159, 2772
9465, 9919
27015, 29597
179, 7522
22824, 3266
18882, 4844
7091, 15637
30245, 20750
4450, 31360
10687, 25816
16577, 30600
20900, 8357
22056, 3768
10562, 23874
24197, 10636
32754, 5903
4199, 14350
20805, 21106
27736, 16211
15241, 25593
18716, 3985
15675, 11944
25700, 2368
6829, 31240
17090, 2755
14938, 17002
26625, 18589
27665, 5556
11237, 27509
3426, 28040
8264, 10801
10059, 31508
13948, 10287
23649, 15860
2765, 21242
28501, 29384
20361, 21942
32272, 31208
19639, 8753
1751, 18187
18462, 25329
23743, 12682
10423, 25138
26953, 1561
30481, 22514
6305, 13374
31810, 28504
8818, 14097
27555, 18964
11512, 6142
25421, 12316
18883, 20846
25551, 32194
10332, 23283
17438, 13106
14676, 27711
17646, 10256
21666, 32759
28478, 31478
829, 14310
2692, 10189
24729, 1720
22449, 26657
2650, 30132
20361, 27133
1527, 29259
24926, 13450
11451, 21101
14010, 12243
1291, 23006
8737, 27650
16152, 137
90, 13380
32385, 31918
23722, 31163
5743, 4571
481, 9970
11008, 12219
25813, 12152
8897, 23237
4708, 16587
29561, 17554
11024, 24225
22390, 15082
8603, 29031
16839, 6584
9321, 12896
1382, 15077
25724, 13607
27810, 12249
673, 29245
21152, 23731
12914, 31681
26691, 14630
15124, 25551
28960, 11820
531, 1202
4573, 30625
17005, 22830
875, 10302
8897, 32433
27057, 60
5851, 16493
25393, 21795
13576, 21981
15742, 16497
24450, 31336
31824, 13791
1039, 17522
27086, 30594
22205, 19198
10370, 13663
7777, 18893
203, 21098
1333, 11515
24703, 2100
25595, 13112
32727, 15103
31537, 2896
29038, 10331
11166, 20799
18340, 4798
21602, 5075
17988, 21661
19764, 16355
8339, 20989
32310, 20286
11653, 15726
19215, 31496
6253, 30109
17768, 32252
28167, 25661
6543, 14084
8301, 32320
16592, 18820
17532, 23148
10585, 21735
14645, 2694
3183, 3935
28637, 15296
28862, 6161
22689, 20276
6222, 24644
27103, 22725
12202, 7264
838, 13142
11230, 11315
31275, 25229
18429, 28580
15562, 4585
13467, 18507
4038, 27704
10958, 28641
19591, 3092
16215, 9461
211, 29507
26637, 31918
12702, 16685
9940, 853
30833, 6230
24074, 6497
2052, 24501
13770, 11430
29519, 28621
17981, 8487
23104, 30567
17889, 3789
1810, 29129
314, 15855
26242, 6886
4158, 8339
15095, 27952
17759, 6542
29180, 8107
24077, 27625
21285, 16234
31326, 3707
23153, 20606
23627, 5039
31458, 18970
17447, 9827
20522, 7398
6983, 7372
20597, 22710
16089, 27997
18140, 13676
9319, 3108
21680, 10255
12522, 652
24947, 25893
6863, 14644
23146, 12762
14461, 18916
30098, 746
376, 8224
14640, 12046
7056, 13569
2479, 4931
29066, 24999
15249, 21640
31422, 1852
8469, 11902
1175, 1755
16827, 7773
7432, 20540
23736, 24893
14651, 10604
18897, 5045
5389, 17775
10852, 15353
12345, 3080
6810, 8962
14033, 9406
31625, 6986
27389, 21525
21945, 2350
24136, 8717
15388, 31866
20846, 22817
12945, 9691
4069, 20811
20911, 26579
3643, 6584
22368, 12404
15170, 9358
10428, 31584
7980, 20194
7379, 12897
10280, 1053
24775, 26966
22126, 30927
6110, 13926
5080, 31442
20158, 19609
10691, 29206
8504, 6497
24265, 14470
7825, 2008
13040, 27102
15552, 8535
30828, 19051
29539, 1778
16626, 3549
27835, 6623
10456, 13074
1285, 14059
7958, 13397
26123, 529
24192, 672
382, 15141
20055, 22862
20072, 20152
23464, 8987
235, 80
11547, 8578
12448, 4988
32374, 11512
27754, 20281
1086, 12393
6417, 20226
14667, 11219
31401, 17098
9587, 26111
6264, 19089
20478, 21082
21601, 32197
20087, 8332
31518, 3133
21268, 29697
3291, 7517
5139, 9771
3786, 14029
1679, 29737
21718, 31438
12332, 16520
19693, 1920
8693, 2508
540, 11930
21989, 242
21075, 703
1141, 15034
17862, 31293
29333, 29099
15600, 568
18322, 30792
29285, 30932
0, 19731
16067, 12738
25336, 10850
20662, 11884
30177, 20345
26865, 992
4126, 18421
19282, 13045
10566, 23590
31135, 1034
715, 13451
21811, 12320
20177, 15172
7782, 32648
23855, 30860
977, 25989
11015, 8896
16233, 19124
13554, 8183
19560, 4035
28073, 17372
16936, 30479
22191, 7010
28685, 1670
8172, 28525
922, 17438
18580, 8307
32665, 28975
24983, 18480
7016, 29993
7265, 32107
22022, 17827
3186, 23951
8013, 21804
5514, 13316
10160, 14279
15848, 29391
6171, 28118
22575, 5608
23806, 32169
9696, 21425
13452, 4784
5420, 21969
13373, 16073
23304, 10700
21565, 7970
7965, 22730
1586, 4861
20308, 29124
8113, 24449
20899, 29798
10049, 26409
1286, 2082
13303, 19632
30780, 1782
13645, 2250
20016, 1953
31758, 11850
8391, 15352
19031, 18658
12810, 3160
15317, 30109
15748, 32527
23334, 14899
4093, 29729
23918, 8120
12054, 30576
2381, 25660
20970, 12234
12553, 5357
4083, 16029
3023, 568
24945, 5444
29896, 16415
25541, 21661
16765, 14017
31505, 21120
11099, 10791
8616, 16869
18793, 19568
29526, 12557
2112, 24005
24009, 32727
14743, 13596
31920, 13108
27618, 4621
20681, 3686
3066, 9342
3325, 26469
26760, 3227
16137, 2789
588, 6078
22509, 18873
24481, 1451
20544, 25836
24468, 8558
31376, 13477
4457, 14066
8182, 29146
25060, 29938
27901, 734
3752, 2593
7794, 28730
15946, 18976
7456, 30005
12656, 29574
148, 14690
219, 29644
11794, 18659
3145, 22220
5666, 13631
26778, 30505
23801, 32201
17748, 23488
16861, 28563
28870, 11851
5376, 27033
4333, 28326
12517, 21183
11423, 13401
1741, 12745
23121, 17861
18663, 25908
2671, 13623
25023, 1251
1291, 15901
9021, 10144
16657, 24688
5780, 4303
13076, 13951
30365, 25984
25674, 29705
8635, 8408
1687, 17089
17200, 19893
17728, 3119
15704, 2826
653, 5713
27148, 1177
5448, 986
5882, 8781
11193, 15258
12289, 23498
31766, 15528
30977, 23153
28557, 21481
14089, 1029
14052, 23106
25463, 25894
25328, 18424
18231, 18839
9198, 9686
8914, 10452
12798, 30918
24473, 29644
6984, 23258
15525, 5030
21500, 1815
17775, 16451
6604, 24645
11261, 19076
19349, 16591
8570, 11936
14041, 14851
18190, 9999
27854, 29852
22303, 97
1287, 12015
32638, 31092
30068, 21701
30299, 5036
23600, 29120
18341, 25578
25283, 19245
19438, 6291
6853, 12558
20510, 32454
11380, 21034
3474, 3573
28206, 26119
6829, 4587
9935, 137
29019, 13735
10887, 14426
23959, 11500
31602, 6998
20539, 29043
22719, 7511
2212, 28211
141, 20544
23218, 8914
18129, 31925
32403, 14371
9566, 24785
32452, 9472
29210, 22543
6229, 8898
14735, 3856
4134, 30112
14384, 1169
1764, 6027
26440, 31774
15369, 5622
10191, 15171
28836, 24405
30923, 5889
26893, 12922
15703, 25160
8961, 20192
6201, 28446
19425, 31878
29151, 13579
13973, 9834
13124, 2000
12076, 10938
18457, 10575
21728, 209
29055, 6457
12919, 19708
1240, 21106
4873, 28794
6864, 7376
20977, 32187
15813, 5127
8172, 23462
6853, 12186
29364, 11885
9982, 4241
20158, 29305
16612, 26781
29613, 2031
4897, 3422
24773, 29484
8748, 8967
18639, 13050
1414, 28144
26423, 28514
18364, 9412
680, 16772
26929, 14021
32185, 10054
11996, 13678
5417, 3926
11544, 14105
6395, 9334
4927, 15781
16127, 13565
2743, 13623
23974, 1593
20107, 19865
8431, 25117
3140, 6446
27987, 7778
28690, 419
9122, 12879
4110, 14179
8602, 25265
28884, 4481
238, 23156
20530, 19986
21517, 31049
28951, 21161
12816, 5452
31263, 20975
24470, 4526
25122, 32363
28944, 32710
20529, 7822
18229, 2487
6241, 14097
23560, 24450
1403, 8290
12888, 28429
26520, 20950
1932, 6749
29063, 9212
13629, 29647
23902, 7715
23452, 13305
18973, 28345
3524, 25850
4099, 31387
6117, 28453
10142, 20013
2592, 2255
30265, 30242
21415, 17064
27367, 10375
25636, 18375
31167, 4221
18018, 5583
28869, 14142
6990, 22561
4933, 26410
8922, 28320
2151, 27004
4895, 68
8649, 20426
653, 13433
16729, 751
29858, 30220
16642, 14813
6755, 10661
14263, 9180
31473, 776
21941, 2037
14300, 8699
5520, 32530
19028, 9353
22808, 24710
23028, 23730
22720, 32573
6659, 4070
6963, 23165
27465, 18547
18714, 5821
1574, 936
22893, 11532
14619, 21855
8314, 24513
15474, 13624
13330, 22350
30447, 29309
18157, 5130
19262, 5799
2481, 8481
7087, 17819
27126, 29309
6790, 4545
21258, 29027
25108, 18014
3434, 29550
1721, 14284
20583, 18555
19748, 19030
7853, 5825
13822, 23029
9964, 27992
26699, 13963
32110, 25377
14114, 20988
11597, 23152
12470, 22437
18839, 9325
17640, 1712
26524, 21074
17934, 2654
20367, 4724
10402, 22636
25691, 26704
6657, 1947
7646, 3003
18691, 16968
24114, 21742
4771, 12909
28205, 4171
26538, 5561
21264, 6085
22988, 6546
1742, 7076
29788, 3036
24675, 23145
27586, 15702
11852, 8241
7655, 32745
14584, 30304
20956, 28967
220, 15508
27633, 26454
30978, 9287
32627, 9877
22826, 5682
1134, 5755
5895, 364
8112, 31667
21611, 23158
14834, 24211
11615, 1818
25988, 32031
13789, 4125
15816, 26942
7407, 23932
15355, 13751
9617, 4936
5095, 28156
29897, 30884
325, 5168
3061, 20399
13756, 28008
6789, 18128
22984, 10437
17230, 27231
13925, 20814
7198, 10147
1857, 30355
20386, 18223
124, 28615
4569, 1010
13954, 22271
17941, 18115
18796, 6511
8777, 14219
12873, 2915
21783, 683
19993, 29957
25873, 23959
4311, 18533
10799, 9425
26947, 20003
14008, 14840
4744, 24849
29924, 29799
26886, 12887
9314, 29601
3535, 16013
15252, 6616
29647, 19398
29679, 8645
22122, 1810
2159, 26735
6848, 31556
388, 11671
27498, 7674
12654, 2587
13586, 28044
23329, 11176
16505, 3654
27548, 32657
12260, 28700
4973, 9127
24173, 8792
23593, 11084
14488, 13965
4563, 23923
24848, 13168
7547, 18636
6346, 8944
3608, 6968
15338, 7808
12061, 28803
30351, 20645
10555, 16118
14569, 5411
26752, 27210
16096, 15672
20551, 3451
16830, 27576
18108, 14046
25915, 10288
17944, 4608
3002, 5311
21800, 25684
1689, 17948
13677, 11631
1296, 6528
16467, 26593
5109, 30001
14237, 24439
20908, 11832
14663, 13922
9156, 30429
26205, 3091
21555, 10560
565, 8810
11694, 9472
31652, 30399
18113, 20343
12903, 19960
32470, 23300
11165, 10225
32559, 911
19562, 3151
13886, 30062
21402, 24567
32670, 2716
13441, 8386
28782, 4908
32375, 4253
25534, 30302
16486, 6637
27759, 3217
14488, 9063
30342, 2947
3922, 2912
1456, 11729
12237, 6601
12783, 31259
11257, 5461
18244, 436
7757, 9198
5865, 29004
26938, 11083
27616, 4287
4196, 27667
29835, 9450
16599, 14085
32624, 18229
4506, 25803
10187, 22003
7295, 29770
20816, 3120
31725, 21184
31169, 13895
12980, 2398
6048, 24430
28307, 11051
28406, 31609
8949, 17713
28775, 14223
21653, 20820
32684, 16078
1024, 25660
18567, 28321
11837, 20046
3132, 27578
9313, 1800
24705, 3071
16315, 18662
20780, 23605
18878, 4488
9559, 16795
24054, 575
13741, 14892
28258, 13343
10397, 1985
11581, 16774
26828, 27619
24371, 20293
25872, 21546
24759, 19213
26469, 17899
2401, 2023
11374, 10210
16014, 5056
25015, 603
19682, 15718
12928, 13143
22644, 22860
22299, 29863
14216, 2907
9491, 12186
28053, 30852
21306, 16710
3574, 18841
487, 15102
11157, 29881
22506, 27785
28219, 5478
31820, 14623
21403, 1479
732, 5288
20252, 2886
23325, 29356
13619, 27916
22848, 19469
12894, 26886
26411, 2000
16568, 15769
16440, 16289
4810, 16858
31694, 28518
20624, 20215
27648, 8543
5527, 15676
22837, 32223
5372, 27243
25380, 1047
11508, 29937
10256, 27131
6604, 18812
8310, 27128
22149, 21298
19561, 7876
9594, 16314
3140, 25670
22473, 30876
8809, 29856
31096, 23974
29013, 12879
14982, 3565
29680, 23003
2663, 4274
16739, 28024
2522, 27851
20013, 4065
16067, 11960
31149, 11003
110, 407
1202, 32166
16451, 13224
4491, 25685
23527, 29857
16377, 20455
29465, 3494
22313, 29303
32766, 18301
10515, 22473
5048, 13707
2620, 3416
11388, 15829
10691, 5857
16742, 27071
16424, 14728
12804, 31555
13767, 23094
26542, 29762
19161, 3525
22954, 21190
28370, 24708
19534, 22136
12047, 7908
16848, 31200
8024, 8931
11936, 26038
17297, 8548
1344, 20836
12577, 10935
30693, 5457
14121, 14949
6813, 26692
28719, 24675
15379, 24448
32586, 32016
17261, 30491
14459, 24333
4926, 6683
1887, 18336
381, 31628
30656, 3074
6846, 29063
3018, 21194
9195, 28512
12252, 20722
7586, 10395
5818, 11122
27204, 22947
10282, 7721
23474, 17044
22346, 5250
6469, 20210
7180, 13296
4779, 28292
17696, 30325
16930, 5055
10759, 3140
393, 1184
30453, 29421
18839, 31646
31192, 6640
10498, 25278
19267, 18921
1007, 31692
26157, 19109
26210, 31086
26363, 4566
10055, 26477
31513, 30509
23489, 3928
13069, 21741
24210, 32129
25734, 23068
9773, 6682
19631, 18015
20625, 13300
9821, 19295
4821, 9056
6274, 19601
6387, 12497
3279, 8516
7703, 11833
18416, 11432
26467, 26694
10337, 11241
3563, 27150
27553, 18504
17245, 14033
10250, 28049
29829, 8305
32567, 8663
29345, 28848
27214, 17823
2549, 1162
13214, 5632
7798, 12043
12705, 31879
20711, 2916
4826, 27906
22959, 17349
682, 14445
20327, 9530
21960, 27638
8501, 23182
25066, 31516
8796, 29297
31370, 17478
30442, 15879
31605, 6166
28633, 20326
1275, 15360
29757, 10213
30477, 15360
19516, 20093
11231, 6325
19710, 30016
23268, 2893
8458, 27020
10539, 7677
10452, 8405
14358, 23478
10178, 27683
16416, 16561
27630, 31133
29383, 12611
28205, 3383
15162, 14383
24852, 15048
20349, 19157
7308, 1927
21728, 6792
2199, 10448
18585, 4526
2074, 4531
18658, 12438
31852, 18773
16391, 12118
27687, 11674
2105, 3514
26165, 16430
17558, 31955
22932, 12875
4217, 15070
6157, 9180
1367, 16956
19937, 10132
3051, 9201
17650, 9417
11688, 10892
27234, 26721
31261, 20226
22237, 26599
13271, 1281
14757, 19536
24906, 31246
24171, 1274
3491, 2497
12654, 22436
30653, 23807
9642, 4127
32662, 4748
22048, 2673
11473, 6282
16816, 24159
3228, 1032
437, 27713
20664, 3144
27127, 1282
6861, 17220
20678, 7186
3363, 11720
20793, 13535
19316, 190
3848, 9324
26425, 1079
28394, 1925
24693, 22110
4921, 24656
18201, 500
26878, 18156
26768, 32092
21680, 3888
22724, 19876
28000, 25493
3595, 15408
17434, 16306
26895, 12164
12067, 21172
22599, 31423
19008, 24310
3030, 11591
19118, 7412
12481, 7857
16990, 28673
29431, 27662
13513, 11376
18906, 16983
13854, 10379
27045, 30208
21405, 7928
1442, 27474
10274, 30132
12730, 1726
25096, 7107
26356, 16346
19134, 23041
21047, 17079
10439, 32353
23715, 6070
26065, 9983
20446, 11681
27494, 4920
27731, 23453
25042, 30541
5408, 2144
412, 21892
4682, 4781
19186, 8804
3844, 8095
17096, 8341
26492, 16439
11695, 5684
28427, 2776
15608, 27899
26, 22865
12543, 28974
18765, 14100
18451, 30896
9177, 10301
2468, 15367
18215, 3331
7756, 13614
13548, 6735
4348, 28003
15297, 8336
9040, 8784
24296, 12017
32368, 17987
32101, 8704
23650, 28860
8553, 9977
22268, 32737
17641, 18003
11561, 6698
30179, 17087
11370, 16786
5308, 31362
11343, 20772
18676, 20976
10582, 2674
6098, 8815
24251, 32522
3218, 30738
1212, 3329
32666, 12548
7168, 32096
30863, 10188
2691, 20177
8288, 20700
26014, 3270
30683, 31009
2247, 30418
9066, 13218
143, 24864
10121, 21198
5223, 5696
6866, 29158
21977, 18504
15495, 6849
10778, 13220
29655, 24013
3360, 23860
13591, 11145
31550, 19819
2070, 7179
24296, 2846
10749, 28121
3590, 1375
31464, 20064
24170, 11282
32647, 11412
23865, 1953
2907, 15394
12182, 29184
2214, 31196
31143, 2495
1335, 13701
2993, 18294
28730, 16682
22870, 17957
28364, 27194
21578, 28883
24689, 18006
21929, 28193
24123, 15520
26094, 14661
2177, 81
54, 32080
20296, 15529
22746, 3624
14192, 27575
2178, 27112
20010, 26293
5829, 8907
28450, 26258
16048, 13104
14303, 15741
5700, 28630
7098, 11206
12695, 20677
29798, 30905
28695, 5637
25065, 12052
30963, 23492
25830, 3223
19125, 30781
5541, 20606
15961, 31560
29312, 22672
32396, 24051
8995, 7993
10694, 16893
7126, 8520
20085, 11657
12172, 18343
30956, 31630
27334, 4296
1849, 20854
29280, 10539
29374, 14353
16644, 4457
18237, 6084
25808, 28658
7919, 11364
489, 4380
3866, 9143
133, 23471
29707, 13259
8367, 27560
15160, 6053
5577, 30419
21106, 31817
30102, 30272
6485, 18408
28084, 6338
16269, 25775
23256, 21101
15234, 10978
9805, 9758
22853, 5078
2750, 29634
31581, 20716
27107, 21884
24658, 32711
13144, 30416
2682, 1816
24977, 15655
28371, 779
1507, 20086
24393, 2103
30884, 11300
10399, 7313
18184, 6348
6984, 15779
18638, 6262
16416, 16293
8345, 19233
4871, 3615
27179, 29313
12132, 29324
2283, 10356
10206, 12939
1986, 4520
19553, 6063
485, 8719
21306, 14674
22906, 2252
10906, 9470
26363, 12375
16416, 7683
13093, 5265
26381, 19051
4935, 18342
6646, 7709
16202, 25159
32258, 1876
14427, 12366
1032, 952
18972, 20293
22592, 857
1714, 17493
21275, 20327
9127, 796
25804, 23595
23925, 25561
1792, 25295
23574, 18180
1691, 30340
1246, 21356
6551, 23423
8016, 30968
4023, 29457
14458, 333
6109, 28831
9339, 17618
23468, 9660
12485, 4577
31924, 27689
16742, 24736
27842, 21725
12495, 3843
26108, 11913
24469, 29966
6747, 10524
13580, 23173
2842, 32304
22147, 28194
9032, 7924
30002, 24325
5877, 20979
24248, 14584
27569, 30164
3567, 31514
1424, 28264
4048, 17433
8734, 14112
20817, 20985
24870, 11719
1991, 14976
28642, 5049
7271, 27980
20850, 23215
29227, 5888
17424, 20467
8648, 950
29778, 32315
5271, 4789
30528, 10061
27604, 121
22706, 26020
14306, 30828
17033, 3069
23173, 10053
27147, 9750
3346, 22622
12260, 26548
13703, 32580
6700, 26818
14203, 19231
2893, 14747
4298, 25039
10995, 25285
4448, 31856
15707, 21577
16864, 31848
19492, 3718
21570, 25428
20762, 14537
28271, 26689
13455, 16860
4133, 10757
29081, 7707
11548, 21044
9838, 12168
16785, 20773
7670, 13458
31725, 9739
22374, 8838
24839, 24147
15532, 7812
16033, 22848
12855, 1112
24879, 7180
32571, 17964
6573, 19027
14509, 13664
32633, 7176
8979, 480
27569, 28697
10423, 20724
6185, 27382
659, 9689
4056, 26782
12709, 28115
4557, 24345
6703, 16256
13103, 5445
5412, 18550
3217, 14295
16112, 15282
21092, 377
21316, 23394
17385, 7270
8097, 12453
28582, 9455
6652, 13339
6831, 6670
16363, 7663
22499, 9507
18740, 17083
12223, 21520
3959, 27685
6398, 2984
27385, 11294
4770, 1157
4640, 16823
5491, 3639
27664, 11999
23786, 14483
24616, 7643
21424, 3463
15927, 27096
10830, 1923
19408, 7513
6163, 23085
2803, 2298
12686, 9380
16236, 5969
225, 20866
29045, 27242
8865, 12878
20816, 7243
22977, 16818
21934, 23689
19758, 13417
9589, 26013
30197, 29497
17167, 12927
2914, 1418
28448, 16473
13911, 26502
20319, 13522
9049, 24922
6362, 22589
26057, 4302
4939, 28287
10662, 9271
20049, 18038
19165, 18284
21490, 21319
12697, 1475
27575, 5135
6391, 7498
3968, 30101
14199, 6507
24700, 13720
17681, 14694
10234, 17775
13796, 17117
23784, 13025
12311, 30310
16399, 21430
9432, 15979
14408, 18246
4976, 31442
15603, 7348
8668, 11391
8121, 1481
4393, 14630
18876, 1509
20777, 31244
28447, 6246
11641, 1526
31001, 10456
9129, 28065
15190, 24418
30014, 32308
13858, 3935
24985, 16391
26759, 15362
20306, 28145
10538, 13021
10669, 19706
22489, 8256
29819, 4220
3358, 30941
15020, 5094
3505, 3459
29233, 6006
31868, 2607
18117, 29708
27732, 23657
5998, 27574
14304, 11496
30745, 1745
24345, 8091
8096, 32122
30213, 31742
11609, 21515
25337, 5392
2937, 25344
18792, 131
25678, 26589
14077, 27408
1145, 17509
31847, 7196
17505, 5278
26064, 3552
14597, 10113
21156, 17840
21746, 3900
29829, 8322
22130, 4402
5454, 1409
9234, 21262
28930, 28476
3047, 15827
17022, 6922
21938, 16428
19407, 12611
21475, 5146
3678, 2737
11397, 10266
955, 4517
14662, 29921
13700, 5355
1426, 1408
18792, 7077
2949, 3761
19414, 7823
29085, 19550
32315, 30306
29073, 5385
20631, 10221
23834, 5132
32318, 20056
4781, 25614
4319, 19959
27982, 26207
8113, 30629
18578, 7931
10361, 31575
24139, 25944
12019, 31562
3390, 2325
27249, 16467
25039, 14140
7017, 12800
25384, 13182
13496, 18478
30361, 27675
1853, 22765
30711, 8341
16553, 20420
3835, 23886
30818, 3359
7051, 25246
6202, 24246
12329, 12560
22273, 18140
19790, 28907
7029, 31571
13709, 30514
15383, 17643
28112, 13720
12106, 18148
30848, 18720
32628, 29875
28894, 17067
3711, 27264
13051, 16490
14395, 26897
2518, 26713
720, 19188
8293, 30812
9321, 17542
23517, 16218
25347, 31490
2470, 17694
31983, 21876
22041, 15756
3351, 2395
1761, 27870
14774, 32103
10772, 18082
26100, 12374
11156, 21546
14602, 5366
26692, 5453
11784, 13177
6296, 18132
20770, 18902
17928, 1717
1608, 9365
3275, 5067
16083, 26826
29068, 22655
10463, 4660
15030, 11959
8604, 14884
15489, 23048
28526, 20404
21912, 12115
4985, 4171
29487, 15062
27634, 9381
30358, 18794
30315, 4050
25554, 8417
28718, 14299
14760, 31285
331, 7032
14355, 16559
18836, 13435
15590, 23261
15440, 22992
7341, 29736
8707, 12771
24259, 29154
21469, 5383
14964, 28677
29928, 23593
22713, 13689
20196, 178
21586, 3916
25595, 12698
9901, 21204
10655, 19784
27170, 8000
20202, 6962
5285, 773
25001, 15857
21163, 6999
2554, 8211
26428, 21543
29561, 17834
27661, 3431
2313, 23243
4817, 6934
5088, 10266
1128, 26028
23771, 1419
16489, 24311
24628, 19588
13739, 6520
18691, 6600
21729, 17706
30171, 20138
11169, 3718
10138, 7078
497, 6446
22859, 8875
9920, 24971
4268, 17140
16887, 6933
13441, 17080
4618, 30337
22484, 15463
23416, 25699
22802, 983
28541, 6622
5785, 27288
31296, 16149
15923, 23728
677, 17430
12850, 12893
22014, 27889
2331, 2307
31760, 23432
24362, 2454
7908, 22007
3206, 24810
30712, 1402
19548, 30291
32191, 14641
27946, 9670
14184, 15288
21420, 30103
14254, 23595
22249, 1608
13707, 1137
18112, 14338
18612, 28381
5135, 16350
20655, 26522
1806, 32170
22856, 25510
26504, 22768
5955, 32735
19552, 25926
5402, 31519
27336, 4364
29220, 27219
17666, 25335
32529, 30691
32393, 29138
25085, 808
26904, 509
25741, 15323
25175, 24855
25505, 1708
11484, 25738
29856, 26085
15835, 11711
12107, 6075
21178, 21429
22460, 20627
7577, 28843
15050, 462
10188, 31798
25634, 7581
30882, 288
7814, 10729
15519, 14191
8274, 13140
7053, 4688
6794, 2968
21199, 27223
8996, 18602
21300, 21001
6470, 7941
9752, 14758
31726, 466
12639, 9690
17407, 22105
6583, 6025
47, 24844
11380, 6333
18703, 9120
9284, 12532
5049, 8530
23082, 21575
22303, 25528
8824, 17066
27865, 19964
12161, 29621
10504, 6577
29335, 14033
4423, 6091
26273, 8644
32423, 9591
32598, 12948
17592, 12669
17272, 12323
1299, 21593
17570, 1620
6638, 2044
1476, 12010
14695, 22571
18427, 2682
8615, 3017
2819, 19599
24536, 3013
28175, 26404
18693, 17058
24639, 2759
25442, 4284
18631, 20469
32571, 21729
10055, 20394
29012, 31877
17554, 28869
22509, 25074
2220, 2286
28503, 1137
24311, 23131
17978, 14411
4615, 24330
22896, 31772
21275, 16680
30892, 2366
7906, 9920
11451, 27940
9086, 28061
10522, 17654
